apc_nosubsp,tree_names,range_names,subgenus,budsize_mm2,logbudsize_mm2,colours_all,colour_binary,colour_fullbinary,frtsize_mm2,medianlong,meanMAT,meanMAP,meanAVP,meanbirdrich,meanbatpres,meanbatpres_bin
Eucalyptus minniritchi,Eucalyptus_minniritchi,Eucalyptus minniritchi,Symphyomyrtus,52,3.9512437185814275,white_cream yellow,0.5,1,102.00000000000001,132.5846011,20.477586206896586,344.6034482758621,20.99999996711468,17.689655172413794,0,0
Eucalyptus misella,Eucalyptus_misella,Eucalyptus misella,Symphyomyrtus,28.5,3.349904087274605,white_cream,0,0,31.499999999999996,121.8,16.075000000000045,460.85,5.249999940395355,20,0,0
Eucalyptus mitchelliana,Eucalyptus_mitchelliana,Eucalyptus mitchelliana,Eucalyptus,29.749999999999996,3.392829131991639,white_cream,0,0,36,146.8,8.875000000000028,1423.65,34.75,35.25,1,1
Eucalyptus moderata,Eucalyptus_moderata,Eucalyptus moderata,Symphyomyrtus,93.50000000000001,4.537961436294641,white_cream,0,0,52,117.97329705,18.561538461538497,327.78615384615387,4.875968971917795,21.153846153846153,0,0
Eucalyptus moluccana,Eucalyptus_moluccana,Eucalyptus moluccana,Symphyomyrtus,18.000000000000004,2.890371757896165,white_cream,0,0,24.749999999999996,150.96583335,18.750384615384647,882.3000000000001,22.72395830694586,36.35384615384616,1,1
Eucalyptus mooreana,Eucalyptus_mooreana,Eucalyptus mooreana,Symphyomyrtus,66,4.189654742026425,white_cream,0,0,49,125.5,26.480769230769276,998.5923076923076,17.076923076923077,19.153846153846153,1,1
Eucalyptus moorei,Eucalyptus_moorei,Eucalyptus moorei,Eucalyptus,15,2.70805020110221,white_cream,0,0,18,150.145155,12.538461538461569,923.7903846153848,21.16993472155403,35.254901960784316,1,1
Eucalyptus morrisbyi,Eucalyptus_morrisbyi,Eucalyptus morrisbyi,Symphyomyrtus,41.25,3.71965111278069,white_cream,0,0,56.25,147.4667,12.290000000000031,643.0600000000001,18.50000047683716,8.666666666666666,0,0
Eucalyptus morrisii,Eucalyptus_morrisii,Eucalyptus morrisii,Symphyomyrtus,42.5,3.7495040759303713,white_cream,0,0,42.75,145.88,18.55408163265309,391.2040816326531,13.380952465290926,26.081632653061224,0.8367346938775511,1
Eucalyptus muelleriana,Eucalyptus_muelleriana,Eucalyptus muelleriana,Eucalyptus,21,3.044522437723423,white_cream,0,0,76,149.77,14.116315789473717,908.0905263157896,18.88043479297472,31.021978021978025,1,1
Eucalyptus multicaulis,Eucalyptus_multicaulis,Eucalyptus multicaulis,Eucalyptus,10.5,2.3513752571634776,white_cream,0,0,56,150.42,14.60740740740744,987.9314814814816,19.45061722508183,37.53703703703704,1,1
Eucalyptus myriadena,Eucalyptus_myriadena,Eucalyptus myriadena,Symphyomyrtus,11.249999999999998,2.420368128650429,white_cream,0,0,15.749999999999998,118.33055,17.36071428571432,346.1378571428572,5.7542579191444565,21.464285714285715,0,0
Eucalyptus nandewarica,Eucalyptus_nanderwairca,Eucalyptus nandewarica,Symphyomyrtus,24.374999999999996,3.1935580168839106,white_cream,0,0,19.25,150.08192780000002,15.290000000000038,762.7900000000001,37.76666622161865,37.5,1,1
Eucalyptus nebulosa,NA,Eucalyptus nebulosa,Eucalyptus,10,2.302585092994046,white_cream,0,0,18,145.344317,10.350000000000042,1974.9666666666667,27.333333333333332,11,0,0
Eucalyptus neglecta,Eucalyptus_neglecta,Eucalyptus neglecta,Symphyomyrtus,18,2.8903717578961645,white_cream,0,0,19.25,146.89165,10.990000000000032,1033.63,29.90000009536743,32.43333333333333,1,1
Eucalyptus neutra,Eucalyptus_neutra,Eucalyptus neutra,Symphyomyrtus,62.99999999999999,4.143134726391533,white_cream,0,0,48.75,118.78598655,16.324000000000034,370.866,6.336666657924652,21.272727272727273,0,0
Eucalyptus newbeyi,Eucalyptus_newbeyi,Eucalyptus newbeyi,Symphyomyrtus,756,6.628041376179533,green,1,1,425.49999999999994,118.9,15.807142857142903,549.8571428571429,11.142857279096331,18.285714285714285,0,0
Eucalyptus nicholii,Eucalyptus_nicholii,Eucalyptus nicholii,Symphyomyrtus,10,2.302585092994046,white_cream,0,0,14,151.75,12.622727272727303,867.4181818181819,22.595959663391113,39.303030303030305,1,1
Eucalyptus nigrifunda,NA,NA,Symphyomyrtus,26.25,3.2676659890376327,white_cream,0,0,26,NA,NA,NA,NA,NA,NA,NA
Eucalyptus nitens,Eucalyptus_nitens,Eucalyptus nitens,Symphyomyrtus,22.749999999999993,3.124565145396959,white_cream,0,0,30.250000000000004,149.25,9.866363636363667,1085.5927272727274,29.598765390890616,32.163636363636364,1,1
Eucalyptus nitida,Eucalyptus_nitida,Eucalyptus nitida,Eucalyptus,14,2.6390573296152584,white_cream,0,0,42,145.927187,11.110784313725524,1507.7892156862745,22.567415698190754,11.044198895027623,0.01657458563535911,0
Eucalyptus nobilis,Eucalyptus_nobilis,Eucalyptus nobilis,Symphyomyrtus,22,3.091042453358316,white_cream,0,0,29.25,151.9,13.525609756097596,969.6422764227644,31.65040643428399,39.0650406504065,1,1
Eucalyptus normantonensis,Eucalyptus_normantonensis,Eucalyptus normantonensis,Symphyomyrtus,8.75,2.169053700369523,white_cream,0,0,14,138.5333,24.149371069182425,430.0427672955975,11.350104838797131,18.628930817610065,0.4842767295597484,0
Eucalyptus nortonii,Eucalyptus_nortonii,Eucalyptus nortonii,Symphyomyrtus,44.99999999999999,3.8066624897703196,white_cream,0,0,42,148.6756,12.99135338345868,768.7909774436091,21.203562401633228,34.99248120300752,1,1
Eucalyptus notabilis,NA,Eucalyptus notabilis,Symphyomyrtus,60,4.0943445622221,white_cream,0,0,52,152.29583335,15.539062500000036,1177.30625,28.43749988079071,37.875,1,1
Eucalyptus notactites,NA,Eucalyptus notactites,Symphyomyrtus,63.25000000000001,4.1470951276076295,white_cream,0,0,61.75,118.7883333,15.728571428571469,652.6035714285715,14.925926195250618,18.38095238095238,0,0
Eucalyptus nova-anglica,Eucalyptus_nova,Eucalyptus nova-anglica,Symphyomyrtus,13.500000000000002,2.6026896854443837,white_cream,0,0,15.749999999999998,151.85,13.203968253968288,901.0492063492064,26.467741997011245,39.41269841269841,1,1
Eucalyptus nudicaulis,Eucalyptus_nudicaulis,Eucalyptus nudicaulis,Symphyomyrtus,67.5,4.212127597878484,white_cream,0,0,56.25,139.5591845,24.600000000000023,510.2666666666667,18.722222646077473,21.333333333333332,1,1
Eucalyptus nutans,Eucalyptus_nutans,Eucalyptus nutans,Symphyomyrtus,162,5.087596335232384,red,1,1,231,119.4,15.950000000000044,599.6,13.222222328186035,19,0,0
Eucalyptus obconica,Eucalyptus_obconica,Eucalyptus obconica,Symphyomyrtus,15.749999999999998,2.756840365271642,white_cream,0,0,12.000000000000002,127.4547222,27.618518518518552,888.9537037037037,10.560000014305114,20.208333333333332,1,1
Eucalyptus obesa,Eucalyptus_obesa,Eucalyptus obesa,Symphyomyrtus,31.5,3.449987545831587,white_cream,0,0,46.75000000000001,120.4833,16.20517241379314,407.8172413793104,6.126436784349639,20.93103448275862,0,0
Eucalyptus obliqua,Eucalyptus_obliqua,Eucalyptus obliqua,Eucalyptus,26,3.258096538021482,white_cream,0,0,72,145.34165000000002,12.825000000000037,868.1853365384616,20.467836267667305,28.273657289002557,0.7621483375959079,1
Eucalyptus obtusiflora,Eucalyptus_obtusiflora,Eucalyptus obtusiflora,Symphyomyrtus,61.75,4.123093975508087,white_cream,0,0,80.75,115.25,19.747905759162336,349.5256544502618,5.408424889648353,20.78857142857143,0.12571428571428572,0
Eucalyptus occidentalis,Eucalyptus_occidentalis,Eucalyptus occidentalis,Symphyomyrtus,183.75,5.213576138092946,white_cream,0,0,126,119.2562261,15.648089171974556,477.5624203821656,8.747807035320683,19.54248366013072,0,0
Eucalyptus ochrophloia,Eucalyptus_ochrophloia,Eucalyptus ochrophloia,Symphyomyrtus,60.75,4.1067670822206574,white_cream,0,0,81.25,144.5414,21.61986301369866,356.8191780821918,12.401826466599555,23.534246575342465,0.2328767123287671,0
Eucalyptus odontocarpa,Eucalyptus_odontocarpa,Eucalyptus odontocarpa,Eudesmia,26.25,3.2676659890376327,white_cream,0,0,62.999999999999986,133.6667,25.727157360406125,431.7106598984771,8.906937351081577,17.03553299492386,0.6751269035532995,1
Eucalyptus odorata,NA,Eucalyptus odorata,Symphyomyrtus,18.000000000000004,2.890371757896165,white_cream,0,0,33.00000000000001,138.56486135,15.571779141104328,464.9144171779141,18.41274818133411,29.557993730407524,0.3166144200626959,0
Eucalyptus oldfieldii,Eucalyptus_oldfieldii,Eucalyptus oldfieldii,Symphyomyrtus,204,5.318119993844216,white_cream,0,0,127.5,117.3097222,20.439861751152108,303.95023041474656,6.073732707906978,19.33640552995392,0.0184331797235023,0
Eucalyptus oleosa,Eucalyptus_oleosa,Eucalyptus oleosa,Symphyomyrtus,44.99999999999999,3.8066624897703196,white_cream,0,0,36.00000000000001,135.396667,17.21733668341712,326.5818090452261,14.55544149557423,22.979144942648592,0.04375,0
Eucalyptus olida,Eucalyptus_olida,Eucalyptus olida,Eucalyptus,10,2.302585092994046,white_cream,0,0,45.499999999999986,152.2597222,13.63888888888892,1070,30.37037001715766,40,1,1
Eucalyptus oligantha,Eucalyptus_oligantha,Eucalyptus oligantha,Symphyomyrtus,40,3.6888794541139363,white_cream,0,0,63.75,131.07409,26.723958333333364,1344.4166666666667,7.857142859762842,21.54945054945055,1,1
Eucalyptus olivina,Eucalyptus_olivina,Eucalyptus olivina,Symphyomyrtus,19.5,2.970414465569701,white_cream,0,0,18,119.60865475,16.544029850746302,352.7492537313433,5.1203007447092155,21.23134328358209,0,0
Eucalyptus olsenii,Eucalyptus_olsenii,Eucalyptus olsenii,Eucalyptus,87.74999999999999,4.474491862345975,white_cream,0,0,255,149.67326805,12.140000000000033,856.96,24.533333587646485,31.5,1,1
Eucalyptus ophitica,Eucalyptus_ophitica,Eucalyptus ophitica,Symphyomyrtus,45,3.8066624897703196,white_cream,0,0,30,152.63027,18.250000000000043,1142.9,40.74999952316284,38.5,1,1
Eucalyptus opimiflora,NA,Eucalyptus opimiflora,Symphyomyrtus,68.75,4.230476736546681,white_cream,0,0,55.25,115.4833333,18.826470588235324,482.3588235294118,4.4747474916053545,22.235294117647054,0,0
Eucalyptus optima,Eucalyptus_optima,Eucalyptus optima,Symphyomyrtus,140,4.941642422609304,white_cream,0,0,90,123.2375,17.220967741935524,328.9451612903226,11.118279549383349,16.967741935483872,0,0
Eucalyptus oraria,Eucalyptus_oraria,Eucalyptus oraria,Symphyomyrtus,17.250000000000004,2.847812143477369,white_cream,0,0,29.25,114.2,20.65196078431376,356.02352941176474,9.155038778171985,20,0.3783783783783784,0
Eucalyptus orbifolia,Eucalyptus_orbifolia,Eucalyptus orbifolia,Symphyomyrtus,94.49999999999999,4.548599834499697,yellow,1,1,74.75,120.12,19.762280701754424,307.6824561403509,10.446428592715945,18.789473684210527,0,0
Eucalyptus ordiana,NA,Eucalyptus ordiana,Symphyomyrtus,42.5,3.7495040759303713,white_cream,0,0,36,128.3,27.841666666666697,820.6166666666667,12.694444437821709,20.333333333333332,1,1
Eucalyptus oreades,Eucalyptus_oreades,Eucalyptus oreades,Eucalyptus,17.5,2.8622008809294686,white_cream,0,0,60,150.63,14.200909090909128,1147.1254545454549,28.121212196350097,38.58181818181818,1,1
Eucalyptus orgadophila,Eucalyptus_orgadophila,Eucalyptus orgadophila,Symphyomyrtus,40,3.6888794541139363,white_cream,0,0,72,148.2654249,20.130769230769264,674.476282051282,28.47435900798211,30.71153846153846,1,1
Eucalyptus ornata,Eucalyptus_ornata,Eucalyptus ornata,Symphyomyrtus,131.25,4.877103901471733,white_cream,0,0,101.25,118.8,16.503333333333366,354.67333333333335,4.466666634877523,22.066666666666663,0,0
Eucalyptus orthostemon,Eucalyptus_orthostemon,Eucalyptus orthostemon,Symphyomyrtus,46,3.828641396489095,white_cream,0,0,39,117.64720555,16.628409090909127,376.9363636363637,5.632575755769556,21.136363636363637,0,0
Eucalyptus ovata,Eucalyptus_ovata,Eucalyptus ovata,Symphyomyrtus,52,3.9512437185814275,white_cream,0,0,55.25000000000001,145.8705335,12.883582089552274,842.9781094527364,16.99823634334342,25.445333333333338,0.7093333333333334,1
Eucalyptus ovularis,Eucalyptus_ovularis,Eucalyptus ovularis,Symphyomyrtus,20.3125,3.011236460089956,white_cream,0,0,22.5,121.6667,16.750000000000032,367.7139534883721,8.271317853484042,19.3953488372093,0,0
Eucalyptus oxymitra,Eucalyptus_oxymitra,Eucalyptus oxymitra,Symphyomyrtus,128.25,4.853981484050879,white_cream,0,0,131.75,130.2201289,21.69837398373987,310.5,12.940136045339155,16.95528455284553,0,0
Eucalyptus pachycalyx,Eucalyptus_pachycalyx,Eucalyptus pachycalyx,Symphyomyrtus,47.5,3.8607297110405954,white_cream,0,0,37.5,145.25,20.626923076923116,1107.8692307692309,17.999999963320217,35.84615384615385,1,1
Eucalyptus pachyloma,Eucalyptus_pachyloma,Eucalyptus pachyloma,Eucalyptus,63.75,4.154969184038536,white_cream,0,0,130.5,117.8833,15.06929824561407,490.0192982456141,8.8304093051375,18.666666666666668,0,0
Eucalyptus pachyphylla,Eucalyptus_pachyphylla,Eucalyptus pachyphylla,Symphyomyrtus,475,6.163314804034641,yellow,1,1,267.75,133.5397222,24.660683760683796,365.4589743589744,10.01709399671636,16.756410256410255,0.27350427350427353,0
Eucalyptus paedoglauca,Eucalyptus_paedoglauca,Eucalyptus paedoglauca,Symphyomyrtus,28,3.332204510175204,white_cream,0,0,36,146.61554999999998,22.590000000000032,1020.72,14.19999976158142,35.9,1,1
Eucalyptus paliformis,Eucalyptus_paliformis,Eucalyptus paliformis,Eucalyptus,15,2.70805020110221,white_cream,0,0,42,149.6167,10.807142857142887,861.2571428571429,28.047619138445175,31.428571428571427,1,1
Eucalyptus paludicola,Eucalyptus_paludicola,Eucalyptus paludicola,Symphyomyrtus,92,4.5217885770490405,white_cream,0,0,126,138.58277800000002,14.605555555555592,669.7388888888889,14.407407442728678,30.833333333333332,0.9444444444444444,1
Eucalyptus panda,Eucalyptus_panda,Eucalyptus panda,Symphyomyrtus,19.25,2.9575110607337933,white_cream,0,0,30,150.3424894,19.18333333333337,664.0964912280702,17.514619844001636,32.49122807017544,1,1
Eucalyptus paniculata,Eucalyptus_paniculata,Eucalyptus paniculata,Symphyomyrtus,49.50000000000001,3.901972669574645,white_cream,0,0,59.49999999999999,151.08,16.7734782608696,1067.2017391304348,18.84761902037121,35.80952380952381,1,1
Eucalyptus pantoleuca,NA,Eucalyptus pantoleuca,Symphyomyrtus,341.25,5.8326153464991695,white_cream,0,0,234,127.0156298,27.21851851851855,881.3074074074075,7.839506149291992,19.444444444444443,1,1
Eucalyptus parramattensis,Eucalyptus_parramattensis,Eucalyptus parramattensis,Symphyomyrtus,36,3.58351893845611,white_cream,0,0,31.499999999999996,150.76041665,16.57586206896555,925.9379310344827,15.877193015918396,38.660714285714285,1,1
Eucalyptus parvula,Eucalyptus_parvula,Eucalyptus parvula,Symphyomyrtus,10,2.302585092994046,white_cream,0,0,14,149.485,10.562500000000028,830.7375000000001,20.166666706403095,31,1,1
Eucalyptus patellaris,Eucalyptus_patellaris,Eucalyptus patellaris,Symphyomyrtus,93.75,4.54063166485052,white_cream,0,0,85.5,132.6676753,26.834615384615415,1103.8549450549451,5.626373623753642,20.89010989010989,1,1
Eucalyptus patens,Eucalyptus_patens,Eucalyptus patens,Eucalyptus,54,3.9889840465642745,white_cream,0,0,104.99999999999999,116.1714903,15.933809523809556,950.429523809524,9.236245967809436,17.057692307692307,0,0
Eucalyptus pauciflora,Eucalyptus_pauciflora,Eucalyptus pauciflora,Eucalyptus,36,3.58351893845611,white_cream,0,0,90,148.46835,10.951945525291862,896.8626459143969,23.02988050563402,30.15882352941177,0.8549019607843137,1
Eucalyptus pellita,Eucalyptus_pellita,Eucalyptus pellita,Symphyomyrtus,147.25,4.992131822531696,white_cream,0,0,93.50000000000001,145.34165000000002,23.46956521739134,2029.486956521739,17.79259269502428,36.88372093023256,1,1
Eucalyptus pendens,Eucalyptus_pendens,Eucalyptus pendens,Eucalyptus,51,3.9318256327243257,white_cream,0,0,224.75000000000003,115.5,18.700000000000035,516.215,3.8999999880790712,21.75,0,0
Eucalyptus peninsularis,NA,Eucalyptus peninsularis,Symphyomyrtus,72.5,4.283586561860629,white_cream,0,0,75,135.989444,16.194927536231916,384.3753623188406,13.646766235579303,23.16176470588235,0,0
Eucalyptus perangusta,Eucalyptus_perangusta,Eucalyptus perangusta,Symphyomyrtus,17.5,2.8622008809294686,white_cream,0,0,22.5,119.83,15.818831168831204,377.86233766233767,5.837719277331703,21.32467532467533,0,0
Eucalyptus percostata,Eucalyptus_percostata,Eucalyptus percostata,Symphyomyrtus,64.99999999999999,4.174387269895637,white_cream,0,0,49,138.043056,15.686363636363668,462.0909090909091,25.030302914706144,29.727272727272727,0,0
Eucalyptus perriniana,Eucalyptus_perriniana,Eucalyptus perriniana,Symphyomyrtus,29.249999999999993,3.375879573677865,white_cream,0,0,32.5,148.27,8.376415094339654,1065.1490566037735,30.947712580362957,28.37735849056604,0.8867924528301887,1
Eucalyptus persistens,Eucalyptus_persistens,Eucalyptus persistens,Symphyomyrtus,11.25,2.4203681286504293,white_cream,0,0,14,145.9833,22.735026737967942,707.0417112299466,12.465240606012191,27.593582887700535,1,1
Eucalyptus petiolaris,Eucalyptus_petiolaris,Eucalyptus petiolaris,Symphyomyrtus,119,4.77912349311153,red white_cream,0.5,1,175,135.8586201,15.745348837209336,449.3325581395349,15.179487167260586,23.44736842105263,0,0
Eucalyptus petraea,Eucalyptus_petraea,Eucalyptus petraea,Symphyomyrtus,41.25,3.71965111278069,white_cream,0,0,52.5,118.98335,19.022500000000036,314.73625000000004,5.791666653752327,20.75,0,0
Eucalyptus petrensis,Eucalyptus_petrensis,Eucalyptus petrensis,Symphyomyrtus,62.5,4.135166556742356,white_cream,0,0,55.25,115.50299435,18.611111111111143,681.9666666666667,10.145833358168602,20.846153846153847,0,0
Eucalyptus phaenophylla,Eucalyptus_phaenophylla,Eucalyptus phaenophylla,Symphyomyrtus,61.99999999999999,4.127134385045092,white_cream yellow,0.5,1,42,118.8078229,15.669600000000036,411.1996,6.902834004236136,20.76,0,0
Eucalyptus phenax,Eucalyptus_phenax,Eucalyptus phenax,Symphyomyrtus,50,3.912023005428146,white_cream,0,0,52.5,136.2616604,16.131162324649335,395.8044088176353,14.37210883850954,25.280163599182004,0.1165644171779141,0
Eucalyptus phoenicea,Eucalyptus_phoenicea,Eucalyptus phoenicea,Eudesmia,87.75,4.4744918623459755,orange,1,1,269.5,132.235,26.68000000000003,1240.1,9.964618227335327,23.705555555555556,1,1
Eucalyptus pilbarensis,Eucalyptus_pilbarensis,Eucalyptus pilbarensis,Symphyomyrtus,60.375,4.100575111972737,white_cream,0,0,75,118.720561,24.027777777777818,397.1277777777778,17.629629558987087,16.166666666666668,0.8888888888888888,1
Eucalyptus pileata,Eucalyptus_pileata,Eucalyptus pileata,Symphyomyrtus,61.75,4.123093975508087,white_cream,0,0,60,120.09083335,16.431428571428604,361.7566666666667,6.30622008656771,21.29326923076923,0,0
Eucalyptus pilularis,Eucalyptus_pilularis,Eucalyptus pilularis,Eucalyptus,32,3.4657359027997265,white_cream,0,0,76,152.4167,17.722180451127855,1238.2511278195489,20.52380952380953,36.29752066115702,1,1
Eucalyptus pimpiniana,Eucalyptus_pimpiniana,Eucalyptus pimpiniana,Symphyomyrtus,225.25,5.417210896488447,yellow,1,1,178.5,130.193889,19.069148936170244,234.57659574468087,13.173913095308388,13.787234042553193,0,0
Eucalyptus piperita,Eucalyptus_piperita,Eucalyptus piperita,Eucalyptus,15,2.70805020110221,white_cream,0,0,39.00000000000001,150.47666665,14.902597402597438,1020.9623376623376,18.36912747197503,37.48993288590604,1,1
Eucalyptus placita,Eucalyptus_placita,Eucalyptus placita,Symphyomyrtus,22.749999999999993,3.124565145396959,white_cream,0,0,42,151.83655,16.937500000000036,1129.3625,23.104166507720947,36.46666666666667,1,1
Eucalyptus planchoniana,Eucalyptus_planchoniana,Eucalyptus planchoniana,Eucalyptus,220.5,5.395897694886901,white_cream,0,0,472.5,153.0825287,18.825510204081667,1307.330612244898,21.565217463866524,36.095238095238095,1,1
Eucalyptus platycorys,Eucalyptus_platycorys,Eucalyptus platycorys,Symphyomyrtus,100,4.605170185988092,white_cream,0,0,90.25,121.6783333,17.48624161073829,329.44362416107384,7.24885845510927,18.818791946308725,0,0
Eucalyptus platydisca,Eucalyptus_platydisca,Eucalyptus platydisca,Eucalyptus,130.5,4.871373226762748,white_cream,0,0,141.75,121.8,17.150000000000034,336.87142857142857,6.888888994852702,19.285714285714285,0,0
Eucalyptus platyphylla,Eucalyptus_platyphylla,Eucalyptus platyphylla,Symphyomyrtus,45,3.8066624897703196,white_cream,0,0,36,145.49626225,23.201000000000032,1148.246,14.97297293559925,31.691891891891892,1,1
Eucalyptus platypus,NA,Eucalyptus platypus,Symphyomyrtus,213.75,5.36480710781687,yellow green red,1,1,159.5,119.7000712,15.703125000000034,418.71770833333335,7.343971622751115,20.53684210526316,0,0
Eucalyptus pleurocarpa,Eucalyptus_pleurocarpa,Eucalyptus pleurocarpa,Eudesmia,73.5,4.297285406218791,white_cream,0,0,289,120.0333,16.067777777777813,486.7207407407408,7.925641028697674,20.124031007751935,0,0
