range_names,Longitude,Latitude
Eucalyptus comitae-vallis,116.0925,-28.71333333
Eucalyptus comitae-vallis,116.17,-30.17
Eucalyptus comitae-vallis,116.25,-30.56666667
Eucalyptus comitae-vallis,116.2666667,-30.2
Eucalyptus comitae-vallis,116.2833,-29.95
Eucalyptus comitae-vallis,116.28899,-30.11106
Eucalyptus comitae-vallis,116.3,-30.78
Eucalyptus comitae-vallis,116.3333333,-30.53333333
Eucalyptus comitae-vallis,116.35,-30.28333333
Eucalyptus comitae-vallis,116.38,-29.7
Eucalyptus comitae-vallis,116.4030556,-29.44694444
Eucalyptus comitae-vallis,116.4333,-29.7333
Eucalyptus comitae-vallis,116.4488777,-30.72103779
Eucalyptus comitae-vallis,116.45,-29.8
Eucalyptus comitae-vallis,116.5,-30.3
Eucalyptus comitae-vallis,116.5372222,-30.15666667
Eucalyptus comitae-vallis,116.6084074,-30.8687597
Eucalyptus comitae-vallis,116.6185666,-29.42188406
Eucalyptus comitae-vallis,116.6203311,-29.507079
Eucalyptus comitae-vallis,116.634476,-30.098789
Eucalyptus comitae-vallis,116.7416667,-30.23
Eucalyptus comitae-vallis,116.75,-30.7667
Eucalyptus comitae-vallis,116.7583333,-30.47222222
Eucalyptus comitae-vallis,116.77,-30.7
Eucalyptus comitae-vallis,116.8245556,-29.8685
Eucalyptus comitae-vallis,116.8692389,-30.79931149
Eucalyptus comitae-vallis,116.95,-29.8333
Eucalyptus comitae-vallis,117,-29.8
Eucalyptus comitae-vallis,117.0114423,-29.58096422
Eucalyptus comitae-vallis,117.0786671,-29.76846532
Eucalyptus comitae-vallis,117.1,-30.71666667
Eucalyptus comitae-vallis,117.1266667,-30.29305556
Eucalyptus comitae-vallis,117.1333333,-29.8
Eucalyptus comitae-vallis,117.1517291,-30.43469465
Eucalyptus comitae-vallis,117.1825,-30.14527778
Eucalyptus comitae-vallis,117.2666667,-30.36666667
Eucalyptus comitae-vallis,117.28,-31
Eucalyptus comitae-vallis,117.2830556,-30.48333333
Eucalyptus comitae-vallis,117.3167,-30.925
Eucalyptus comitae-vallis,117.3378395,-30.19846666
Eucalyptus comitae-vallis,117.3741508,-31.34401235
Eucalyptus comitae-vallis,117.4392395,-30.93486181
Eucalyptus comitae-vallis,117.5005556,-30.56944444
Eucalyptus comitae-vallis,117.5167,-30.45
Eucalyptus comitae-vallis,117.52,-29.85555556
Eucalyptus comitae-vallis,117.6167,-30.15
Eucalyptus comitae-vallis,117.6397222,-30.84611111
Eucalyptus comitae-vallis,117.6416667,-30.095
Eucalyptus comitae-vallis,117.6506134,-29.99818333
Eucalyptus comitae-vallis,117.655,-30.91194444
Eucalyptus comitae-vallis,117.75,-30.4333
Eucalyptus comitae-vallis,118.085,-31.49083333
Eucalyptus comitae-vallis,118.165,-31.73305556
Eucalyptus comitae-vallis,118.2813889,-29.70333333
Eucalyptus comitae-vallis,118.75,-28.58333333
Eucalyptus comitae-vallis,118.85,-31.36666667
Eucalyptus comitae-vallis,118.8816667,-31.42722222
Eucalyptus comitae-vallis,118.8993568,-30.93999096
Eucalyptus comitae-vallis,118.9100748,-31.3617934
Eucalyptus comitae-vallis,118.9545,-29.50444444
Eucalyptus comitae-vallis,119.0931,-30.6125
Eucalyptus comitae-vallis,119.1728323,-30.10566714
Eucalyptus comitae-vallis,119.2467156,-29.49828091
Eucalyptus comitae-vallis,119.26975,-30.4675
Eucalyptus comitae-vallis,119.3186626,-29.93927505
Eucalyptus comitae-vallis,119.6167,-30.3333
Eucalyptus comitae-vallis,119.6203237,-29.63037995
Eucalyptus comitae-vallis,119.6333333,-30.28527778
Eucalyptus comitae-vallis,119.6383,-30.0067
Eucalyptus comitae-vallis,119.7464389,-29.75272454
Eucalyptus comitae-vallis,119.8094,-30.9089
Eucalyptus comitae-vallis,119.8134244,-30.83991677
Eucalyptus comitae-vallis,119.8238889,-30.23416667
Eucalyptus comitae-vallis,119.8636645,-30.20038245
Eucalyptus comitae-vallis,120.3116667,-31.20666667
Eucalyptus comitae-vallis,120.3475,-29.831667
Eucalyptus comitae-vallis,120.415,-30.26138889
Eucalyptus comitae-vallis,120.5,-30.25
Eucalyptus comitae-vallis,121.024875,-29.96809722
Eucalyptus comitae-vallis,121.0666667,-29.71666667
Eucalyptus comitae-vallis,121.0791667,-29.96944444
Eucalyptus comitae-vallis,121.1167,-29.9333
Eucalyptus comitae-vallis,121.1333,-29.6167
Eucalyptus comitae-vallis,121.1683333,-30.11861111
Eucalyptus comitae-vallis,121.2666667,-29.48333333
Eucalyptus comitae-vallis,121.28,-31.02
Eucalyptus comitae-vallis,121.3333333,-30.45
Eucalyptus comitae-vallis,121.38,-31.08
Eucalyptus comitae-vallis,121.395,-30.80138889
Eucalyptus comitae-vallis,121.4683333,-29.84277778
Eucalyptus comitae-vallis,121.6,-31.53
Eucalyptus comitae-vallis,121.6333,-30.1
Eucalyptus comitae-vallis,121.7388889,-31.50583333
Eucalyptus comitae-vallis,121.8333333,-30.08333333
Eucalyptus comitae-vallis,122.2038889,-30.12583333
Eucalyptus comitae-vallis,122.33,-30.5
Eucalyptus comitae-vallis,122.3808056,-30.33816667
Eucalyptus comitae-vallis,122.4,-29.27638889
Eucalyptus comitae-vallis,123.02,-31.05
Eucalyptus comitae-vallis,123.17,-29.7
Eucalyptus comitae-vallis,123.18,-30.82
Eucalyptus comitae-vallis,123.2,-31.03
Eucalyptus comitae-vallis,123.25,-30.92
Eucalyptus comitae-vallis,123.28,-29.7
Eucalyptus comitae-vallis,123.38,-29.68
Eucalyptus comitae-vallis,123.45,-30.43333333
Eucalyptus comitae-vallis,123.53,-30.92
Eucalyptus comitae-vallis,123.53,-30.52
Eucalyptus comitae-vallis,123.55,-30.45
Eucalyptus comitae-vallis,123.6,-31.1
Eucalyptus comitae-vallis,123.62,-31.17
Eucalyptus comitae-vallis,123.6333,-30.2333
Eucalyptus comitae-vallis,123.7666667,-31.05
Eucalyptus comitae-vallis,124,-31.03333333
Eucalyptus concinna,118.75,-28.58
Eucalyptus concinna,118.8166667,-28.93333333
Eucalyptus concinna,118.82,-28.85
Eucalyptus concinna,118.9397672,-29.05689113
Eucalyptus concinna,119,-29.14972222
Eucalyptus concinna,119.0883,-29.4756
Eucalyptus concinna,119.1166667,-31.26666667
Eucalyptus concinna,119.2833,-29.65
Eucalyptus concinna,119.6244904,-29.63371327
Eucalyptus concinna,119.65,-29.73333333
Eucalyptus concinna,119.6614,-30.4103
Eucalyptus concinna,119.7178437,-31.29885022
Eucalyptus concinna,119.7981663,-29.61144914
Eucalyptus concinna,119.8097764,-30.23411747
Eucalyptus concinna,119.83,-31.3
Eucalyptus concinna,119.9419228,-29.84788687
Eucalyptus concinna,119.9719444,-31.27472222
Eucalyptus concinna,120.0167,-31.85
Eucalyptus concinna,120.0833333,-29.7
Eucalyptus concinna,120.1453394,-30.8189961
Eucalyptus concinna,120.1833333,-29.56666667
Eucalyptus concinna,120.3333,-31.2
Eucalyptus concinna,120.45,-30.15
Eucalyptus concinna,120.5344923,-29.81549727
Eucalyptus concinna,120.5769444,-29.7225
Eucalyptus concinna,120.7089167,-29.81633333
Eucalyptus concinna,120.8603889,-30.30363889
Eucalyptus concinna,120.8859444,-30.04230556
Eucalyptus concinna,121.0333,-29.6667
Eucalyptus concinna,121.0380556,-29.89416667
Eucalyptus concinna,121.0383333,-30.09222222
Eucalyptus concinna,121.0667,-29.8333
Eucalyptus concinna,121.07,-29.78
Eucalyptus concinna,121.0803262,-29.96827156
Eucalyptus concinna,121.1,-29.6333
Eucalyptus concinna,121.1163889,-29.73722222
Eucalyptus concinna,121.12,-29.93
Eucalyptus concinna,121.1333,-29.85
Eucalyptus concinna,121.1441667,-29.98972222
Eucalyptus concinna,121.15,-30.1167
Eucalyptus concinna,121.1666667,-30.2
Eucalyptus concinna,121.2,-32.45
Eucalyptus concinna,121.2167,-30.2167
Eucalyptus concinna,121.25,-29.58333333
Eucalyptus concinna,121.2663889,-29.39972222
Eucalyptus concinna,121.2667,-30.7833
Eucalyptus concinna,121.2833,-29.5
Eucalyptus concinna,121.3,-29.2333
Eucalyptus concinna,121.3313889,-30.28388889
Eucalyptus concinna,121.35,-30.35
Eucalyptus concinna,121.3683333,-25.10194444
Eucalyptus concinna,121.3833,-30.5167
Eucalyptus concinna,121.3939447,-30.81133265
Eucalyptus concinna,121.5,-30.75
Eucalyptus concinna,121.5678393,-31.3988366
Eucalyptus concinna,121.5833333,-30.61666667
Eucalyptus concinna,121.65,-31.8667
Eucalyptus concinna,121.6772778,-30.494
Eucalyptus concinna,121.6833,-32.4667
Eucalyptus concinna,121.72,-30.58
Eucalyptus concinna,121.7356,-32.1514
Eucalyptus concinna,121.7778503,-32.45745574
Eucalyptus concinna,121.8167,-32.1333
Eucalyptus concinna,121.8333333,-30.78333333
Eucalyptus concinna,121.9833333,-25.26666667
Eucalyptus concinna,122.0166667,-28.75888889
Eucalyptus concinna,122.0375,-32.19638889
Eucalyptus concinna,122.0475471,-30.17771115
Eucalyptus concinna,122.2167,-28.7167
Eucalyptus concinna,122.2717,-30.2003
Eucalyptus concinna,122.3333333,-26.63333333
Eucalyptus concinna,122.3866944,-29.968
Eucalyptus concinna,122.4,-28.6333
Eucalyptus concinna,122.4972,-29.5328
Eucalyptus concinna,122.5,-30.9167
Eucalyptus concinna,122.5166667,-28.73333333
Eucalyptus concinna,122.5666667,-30.93333333
Eucalyptus concinna,122.6167,-32.0667
Eucalyptus concinna,122.6713333,-32.426
Eucalyptus concinna,122.6833,-26.8333
Eucalyptus concinna,122.7031,-30.9861
Eucalyptus concinna,122.7047,-28.2814
Eucalyptus concinna,122.7167,-31.1
Eucalyptus concinna,122.7333,-32.05
Eucalyptus concinna,122.75,-28.53333333
Eucalyptus concinna,122.75,-28.2
Eucalyptus concinna,122.7667,-30.9833
Eucalyptus concinna,122.8172778,-30.13483333
Eucalyptus concinna,122.8667,-30.9833
Eucalyptus concinna,122.8794444,-32.19638889
Eucalyptus concinna,123,-27.9333
Eucalyptus concinna,123.0667,-31.0167
Eucalyptus concinna,123.0833,-27.9
Eucalyptus concinna,123.1043122,-32.01724565
Eucalyptus concinna,123.15,-29.95
Eucalyptus concinna,123.1558333,-30.49861111
Eucalyptus concinna,123.1666667,-30.25
Eucalyptus concinna,123.1666667,-29.28333333
Eucalyptus concinna,123.1677817,-25.59878014
Eucalyptus concinna,123.1833,-30.8167
Eucalyptus concinna,123.2333333,-31.03333333
Eucalyptus concinna,123.2666667,-30.33333333
Eucalyptus concinna,123.2833333,-32.18333333
Eucalyptus concinna,123.2833333,-29.7
Eucalyptus concinna,123.2833333,-27.91666667
Eucalyptus concinna,123.2855972,-30.14159061
Eucalyptus concinna,123.35,-30.45
Eucalyptus concinna,123.3833333,-30.4
Eucalyptus concinna,123.4,-30.23333333
Eucalyptus concinna,123.4166667,-28.03333333
Eucalyptus concinna,123.45,-30.73333333
Eucalyptus concinna,123.45,-30.53333333
Eucalyptus concinna,123.45,-30.45
Eucalyptus concinna,123.4566869,-27.78407128
Eucalyptus concinna,123.465,-24.9275
Eucalyptus concinna,123.5,-30.3
Eucalyptus concinna,123.55,-31.41666667
Eucalyptus concinna,123.5916667,-31.38527778
Eucalyptus concinna,123.6,-27.9333
Eucalyptus concinna,123.6016317,-24.97450464
Eucalyptus concinna,123.6074884,-28.73598254
Eucalyptus concinna,123.62,-30.18
Eucalyptus concinna,123.6436296,-27.71434752
Eucalyptus concinna,123.65,-30.28333333
Eucalyptus concinna,123.6631734,-29.93016557
Eucalyptus concinna,123.676441,-31.26159693
Eucalyptus concinna,123.6833333,-30.23333333
Eucalyptus concinna,123.7013889,-27.96805556
Eucalyptus concinna,123.7167,-31.3333
Eucalyptus concinna,123.83,-27.83
Eucalyptus concinna,123.8338889,-30.59361111
Eucalyptus concinna,123.9,-31.0333
Eucalyptus concinna,123.9283515,-27.83351246
Eucalyptus concinna,124.05,-28.76666667
Eucalyptus concinna,124.0863934,-28.1222641
Eucalyptus concinna,124.1667,-27.7
Eucalyptus concinna,124.1755296,-28.70762941
Eucalyptus concinna,124.3056,-27.49
Eucalyptus concinna,124.3711965,-28.05503845
Eucalyptus concinna,124.4197,-27.2797
Eucalyptus concinna,124.5,-27.17
Eucalyptus concinna,124.6902778,-27.29194444
Eucalyptus concinna,124.7852883,-27.27961399
Eucalyptus concinna,124.818054,-27.965311
Eucalyptus concinna,124.9923036,-29.67031269
Eucalyptus concinna,125.0166667,-28.31666667
Eucalyptus concinna,125.05,-29.6167
Eucalyptus concinna,125.2822171,-27.89641688
Eucalyptus concinna,125.4717778,-26.0639444
Eucalyptus concinna,125.6105486,-27.91141363
Eucalyptus concinna,125.6205556,-27.83638889
Eucalyptus concinna,125.77,-29.1855556
Eucalyptus concinna,125.7988889,-28.57611111
Eucalyptus concinna,125.8,-28.75
Eucalyptus concinna,125.8088836,-28.13169085
Eucalyptus concinna,125.9,-29.3
Eucalyptus concinna,125.9833,-29.2167
Eucalyptus concinna,126.0833333,-27
Eucalyptus concinna,126.1591667,-29.3875
Eucalyptus concinna,126.2511123,-27.00654779
Eucalyptus concinna,126.3975,-29.571667
Eucalyptus concinna,126.5833,-25.5
Eucalyptus concinna,126.5846745,-26.13196627
Eucalyptus concinna,126.6180198,-26.065304
Eucalyptus concinna,126.8333333,-29.36111111
Eucalyptus concinna,127,-26.25
Eucalyptus concinna,127.0333333,-29.2
Eucalyptus concinna,127.0583333,-29.25805556
Eucalyptus concinna,127.1008333,-29.37222222
Eucalyptus concinna,127.1227778,-29.16077778
Eucalyptus concinna,127.25,-29.23333333
Eucalyptus concinna,127.2667,-26
Eucalyptus concinna,127.3333333,-26.06666667
Eucalyptus concinna,127.38,-26.05
Eucalyptus concinna,127.5,-26.08
Eucalyptus concinna,127.92,-29.23305556
Eucalyptus concinna,127.942444,-28.331056
Eucalyptus concinna,128.0803,-28.4594
Eucalyptus concinna,128.4333333,-29.05
Eucalyptus concinna,128.8333,-28.5
Eucalyptus concinna,129.008333,-28.516667
Eucalyptus concinna,129.069167,-28.500278
Eucalyptus concinna,129.120833,-28.504167
Eucalyptus concinna,129.13,-29.1916667
Eucalyptus concinna,129.166667,-28.75
Eucalyptus concinna,129.166667,-28.583333
Eucalyptus concinna,129.233333,-28.533333
Eucalyptus concinna,129.399722,-28.837222
Eucalyptus concinna,129.433333,-28.61636908
Eucalyptus concinna,129.45,-29.258333
Eucalyptus concinna,129.5,-28.5333
Eucalyptus concinna,129.508333,-27.966667
Eucalyptus concinna,129.522222,-29.185
Eucalyptus concinna,129.575,-27.816667
Eucalyptus concinna,129.655833,-28.836667
Eucalyptus concinna,129.6625,-30.2625
Eucalyptus concinna,129.7,-27.933333
Eucalyptus concinna,130.075556,-29.631667
Eucalyptus concinna,130.084405,-29.898683
Eucalyptus concinna,130.1,-29.833333
Eucalyptus concinna,130.1,-29.5
Eucalyptus concinna,130.1333,-30.2
Eucalyptus concinna,130.133333,-28.533333
Eucalyptus concinna,130.15,-29.55
Eucalyptus concinna,130.157457,-29.505348
Eucalyptus concinna,130.17,-29.83
Eucalyptus concinna,130.17,-29.25
Eucalyptus concinna,130.183333,-29.366667
Eucalyptus concinna,130.2,-29.4167
Eucalyptus concinna,130.2167,-29.2
Eucalyptus concinna,130.2224987,-29.33459007
Eucalyptus concinna,130.25,-29.25
Eucalyptus concinna,130.3333,-29.5
Eucalyptus concinna,130.3333,-29.1167
Eucalyptus concinna,130.3344386,-28.9654212
Eucalyptus concinna,130.416667,-29.5
Eucalyptus concinna,130.417744,-30.615352
Eucalyptus concinna,130.466667,-29.55
Eucalyptus concinna,130.483333,-28.816667
Eucalyptus concinna,130.4833333,-28.48333333
Eucalyptus concinna,130.5,-29.45
Eucalyptus concinna,130.566667,-29.666667
Eucalyptus concinna,130.583333,-29.6
Eucalyptus concinna,130.583333,-29.5
Eucalyptus concinna,130.583333,-28.516667
Eucalyptus concinna,130.6849889,-28.56486064
Eucalyptus concinna,130.7511069,-29.41542087
Eucalyptus concinna,131,-29.2
Eucalyptus concinna,131.2,-29.5
Eucalyptus concinna,131.35,-30.2167
Eucalyptus concinna,131.366667,-28.85
Eucalyptus concinna,131.4010999,-29.11541475
Eucalyptus concinna,131.4510955,-28.657078
Eucalyptus concinna,131.5,-30.4833
Eucalyptus concinna,131.5,-30
Eucalyptus concinna,131.5667,-30.5167
Eucalyptus concinna,131.575,-30.1583333
Eucalyptus concinna,131.5833,-29.9
Eucalyptus concinna,131.583333,-30.25
Eucalyptus concinna,131.6,-30.316667
Eucalyptus concinna,131.6,-30.2
Eucalyptus concinna,131.6616619,-29.97763966
Eucalyptus concinna,131.7333,-30.4
Eucalyptus concinna,131.741667,-30.141667
Eucalyptus concinna,131.826389,-30.399167
Eucalyptus concinna,131.83,-30.45
Eucalyptus concinna,131.8333,-30.5
Eucalyptus concinna,131.833333,-30.816667
Eucalyptus concinna,131.866667,-29.95
Eucalyptus concinna,131.8833,-30.4667
Eucalyptus concinna,131.925,-30.375
Eucalyptus concinna,131.966667,-29.866667
Eucalyptus concinna,132,-30.4667
Eucalyptus concinna,132,-29.5
Eucalyptus concinna,132.0575,-31.598056
Eucalyptus concinna,132.0667,-30.7333
Eucalyptus concinna,132.067704,-27.715326
Eucalyptus concinna,132.083333,-30.783333
Eucalyptus concinna,132.117732,-30.832007
Eucalyptus concinna,132.13,-30.88
Eucalyptus concinna,132.15,-30.5
Eucalyptus concinna,132.166667,-29.883333
Eucalyptus concinna,132.1667,-28.6167
Eucalyptus concinna,132.2,-30.5167
Eucalyptus concinna,132.242778,-30.586389
Eucalyptus concinna,132.3,-28.65
Eucalyptus concinna,132.316667,-30.533333
Eucalyptus concinna,132.4167,-29.9167
Eucalyptus concinna,132.5,-30.5
Eucalyptus concinna,132.6167,-29.8333
Eucalyptus concinna,132.65,-30.5
Eucalyptus concinna,132.6833,-29.85
Eucalyptus concinna,133,-30.75
Eucalyptus concinna,133,-30
Eucalyptus concinna,133.027222,-30.286111
Eucalyptus concinna,133.1308333,-30.2672222
Eucalyptus concinna,133.1510983,-30.31540897
Eucalyptus concinna,133.230833,-30.609722
Eucalyptus concinna,133.282778,-30.67
Eucalyptus concinna,133.3333,-31.75
Eucalyptus concinna,133.379444,-30.827778
Eucalyptus concinna,133.4052388,-27.46122684
Eucalyptus concinna,133.5,-30
Eucalyptus concinna,133.501111,-30.453056
Eucalyptus concinna,133.736944,-30.9
Eucalyptus concinna,133.7511087,-31.84874608
Eucalyptus concinna,133.8142,-30.5014
Eucalyptus concinna,133.85,-30.583333
Eucalyptus concinna,133.856105,-31.56457669
Eucalyptus concinna,133.87,-30.42
Eucalyptus concinna,133.883333,-30.933333
Eucalyptus concinna,133.966667,-31.566667
Eucalyptus concinna,134.016667,-31.108333
Eucalyptus concinna,134.016667,-30.916667
Eucalyptus concinna,134.03,-30.67
Eucalyptus concinna,134.0630415,-30.97401695
Eucalyptus concinna,134.290556,-32.090556
Eucalyptus concinna,134.388333,-30.825833
Eucalyptus concinna,134.57,-31.08
Eucalyptus concinna,134.5730361,-30.84095659
Eucalyptus concinna,134.613333,-32.594444
Eucalyptus concinna,134.633333,-32.15
Eucalyptus concinna,134.683333,-32.133333
Eucalyptus concinna,134.75,-30.9
Eucalyptus concinna,134.833333,-32.716667
Eucalyptus concinna,134.883333,-32
Eucalyptus concinna,134.9167,-30.8667
Eucalyptus concinna,134.933333,-30.916667
Eucalyptus concinna,134.95,-31.716667
Eucalyptus concinna,135.145556,-32.296389
Eucalyptus concinna,135.166667,-31.733333
Eucalyptus concinna,135.2,-31.95
Eucalyptus concinna,135.2,-31.866667
Eucalyptus concinna,135.333333,-31.25
Eucalyptus concinna,135.341667,-31.35
Eucalyptus concinna,135.416667,-32.033333
Eucalyptus concinna,135.491111,-31.591944
Eucalyptus concinna,135.614722,-32.111667
Eucalyptus concinna,135.65,-32.9
Eucalyptus concinna,135.833333,-31.983333
Eucalyptus concinna,135.8833,-32.1333
Eucalyptus concinna,135.8833,-32.0333
Eucalyptus concinna,135.9677586,-31.96539723
Eucalyptus concinna,136.0442,-32.1867
Eucalyptus concinna,136.0811,-32.5461
Eucalyptus concinna,136.116667,-33.116667
Eucalyptus concinna,136.416667,-32.916667
Eucalyptus concinna,137.133333,-33.166667
Eucalyptus concinna,137.15,-32.116667
Eucalyptus concinna,137.1667,-32.25
Eucalyptus concinna,137.218889,-32.400278
Eucalyptus concinna,137.3,-33.433333
Eucalyptus concinna,138.5666667,-31.55
Eucalyptus conferruminata,117.6667,-34.6667
Eucalyptus conferruminata,118.0163889,-35.11138889
Eucalyptus conferruminata,119.43,-34.22
Eucalyptus conferruminata,119.6333333,-34.08333333
Eucalyptus conferruminata,119.8267635,-33.9835984
Eucalyptus conferruminata,121.8667,-33.7833
Eucalyptus conferruminata,121.9913889,-34.03833333
Eucalyptus conferruminata,122.13,-34
Eucalyptus conferruminata,122.2428685,-34.12913498
Eucalyptus conferruminata,122.5833,-33.9333
Eucalyptus conferruminata,122.8333,-33.9833
Eucalyptus conferruminata,123.2177778,-33.9888889
Eucalyptus conferruminata,118.1833333,-35.01666667
Eucalyptus conferruminata,119.7,-34.05
Eucalyptus conferruminata,121.9,-33.85
Eucalyptus conferruminata,122.0153828,-33.96622649
Eucalyptus conferruminata,122.2208333,-33.99416667
Eucalyptus conferruminata,123.1833,-34.1
Eucalyptus conferta,144.2353,-37.2156
Eucalyptus confluens,124.7030556,-16.82083333
Eucalyptus confluens,124.7667,-17.0833
Eucalyptus confluens,125.0051806,-17.14198889
Eucalyptus confluens,125.0833,-17.05
Eucalyptus confluens,125.090681,-17.1364249
Eucalyptus confluens,125.1333,-17.1167
Eucalyptus confluens,125.1833333,-17.11666667
Eucalyptus confluens,125.2166667,-17.66666667
Eucalyptus confluens,125.25,-17.17
Eucalyptus confluens,125.3,-17.15
Eucalyptus confluens,125.3557828,-17.19012091
Eucalyptus confluens,125.3833,-17.15
Eucalyptus confluens,125.513667,-17.884556
Eucalyptus confluens,125.7,-17.3025
Eucalyptus confluens,125.75,-17.1
Eucalyptus confluens,128.02,-16.05
Eucalyptus confluens,128.08,-16.5
Eucalyptus confluens,128.1667,-16.3333
Eucalyptus confluens,128.22,-16.37
Eucalyptus confluens,128.2202117,-16.44372153
Eucalyptus confluens,128.2202123,-16.63261078
Eucalyptus confluens,128.2667,-16.3333
Eucalyptus confluens,128.2833,-16.3833
Eucalyptus confluens,128.35,-16.25
Eucalyptus confluens,128.42,-16.33
Eucalyptus confluens,128.5,-16.75
Eucalyptus confluens,128.5,-16.3167
Eucalyptus confluens,128.5,-16.25
Eucalyptus confluens,128.5846,-16.2388
Eucalyptus confluens,128.5941667,-16.37916667
Eucalyptus confluens,128.63,-16.32
Eucalyptus confluens,128.6666667,-16.13333333
Eucalyptus confluens,128.6882622,-15.77288648
Eucalyptus confluens,128.7,-16.4
Eucalyptus confluens,128.7,-16.3
Eucalyptus confluens,128.7333333,-15.95
Eucalyptus confluens,128.75,-16.05
Eucalyptus confluens,128.8,-15.3333
Eucalyptus confluens,128.9167,-16.1333
Eucalyptus confluens,129,-16.1667
Eucalyptus confluens,129.1,-16.0833
